logFC	AveExpr	t	P.Value	adj.P.Val	B	Significance	ID
DLG4	-0.697602881360425	3.5475074183866	-11.2724042852985	8.34225372909866e-28	5.20243798180915e-27	51.9273341724118	Not Significant	DLG4
PTPRA	-0.353596148586587	6.80536860442497	-11.2980674790483	6.44245687986323e-28	4.05655246617219e-27	51.9077390294685	Not Significant	PTPRA
TM9SF1	-0.44339480687126	6.71367992106262	-11.2978051557016	6.45951193182471e-28	4.06558095389489e-27	51.9064620883235	Not Significant	TM9SF1
C19orf50	0.390490071845696	5.91217770280658	11.2946927203321	6.66532359098461e-28	4.19335427432815e-27	51.8944286013113	Not Significant	C19orf50
CYP4X1	-2.38871844439799	4.00478724773165	-11.2683194021254	8.69220292769519e-28	5.40940545608374e-27	51.8702810787204	Downregulated	CYP4X1
LMLN	-0.570880848048397	4.20163791486931	-11.275333737865	8.09994157050522e-28	5.05343165843067e-27	51.8621347372013	Not Significant	LMLN
SULT1A2	-1.28659466782769	0.0937153189625909	-11.229301679656	1.28631631238855e-27	7.9456443448285e-27	51.8552289252141	Downregulated	SULT1A2
C12orf45	0.543778547769376	3.13211161301894	11.2597119112718	9.47805311209993e-28	5.88134415127694e-27	51.8486635903735	Not Significant	C12orf45
ZNF224	-0.541806578769479	3.37667929340093	-11.2609362526577	9.3621094174001e-28	5.81421957054885e-27	51.8350936847612	Not Significant	ZNF224
C9orf150	-1.20986195909672	5.02607957321129	-11.2800384386116	7.72533640661249e-28	4.8297873850363e-27	51.8248442009554	Downregulated	C9orf150
LRRC31	-3.38140323369683	-0.902703666216174	-11.2242126052837	1.35368089597137e-27	8.34797773794955e-27	51.8206443630522	Downregulated	LRRC31
MDH1B	-1.18931241874935	0.548069052228729	-11.2279030972464	1.30449044509884e-27	8.05458271113628e-27	51.8156191855905	Downregulated	MDH1B
PNPT1	0.475086242614264	5.23432067467333	11.2822203134782	7.55749925475977e-28	4.73078591994937e-27	51.8111159207406	Not Significant	PNPT1
EPCAM	0.717441324161782	7.87290666938818	11.285912872052	7.28166758521315e-28	4.56193883415174e-27	51.7949349438732	Not Significant	EPCAM
ATG9A	0.34411490098269	6.09160028473108	11.2851283204106	7.33942378466021e-28	4.59619898682048e-27	51.7917054509954	Not Significant	ATG9A
PDK2	-0.695852193942345	5.25973538069727	-11.2788920637532	7.81499780973451e-28	4.87972766868154e-27	51.7854940095777	Not Significant	PDK2
LOC100286844	-0.644229900723623	0.178172730966098	-11.2221608765328	1.38182066669984e-27	8.51800243760155e-27	51.778270595216	Not Significant	LOC100286844
GTF3C5	0.455019713165623	5.85088652851051	11.2803527783906	7.70092996813344e-28	4.81654069507117e-27	51.7537314843095	Not Significant	GTF3C5
RBM22	-0.292896318205139	5.83984334346654	-11.2794644932186	7.77009792333662e-28	4.85457574588337e-27	51.7482933220425	Not Significant	RBM22
NSUN2	0.417175495752327	6.48301871678094	11.2812708991554	7.63008156499747e-28	4.77422369495473e-27	51.7430138289666	Not Significant	NSUN2
PLD1	0.851140396403486	3.64285332048038	11.2540552669644	1.00325217557707e-27	6.21767093658884e-27	51.7096389276719	Not Significant	PLD1
GPR125	0.73242853997649	4.91012508847457	11.2689709150521	8.63542640633363e-28	5.37630728051562e-27	51.7061105959076	Not Significant	GPR125
TP53BP1	-0.502740999345368	6.05899331464036	-11.2723469441226	8.34706790702131e-28	5.20327219343557e-27	51.6686537194541	Not Significant	TP53BP1
C3orf1	0.3589601906056	5.95371055339229	11.270698059392	8.48668976693342e-28	5.28810515161085e-27	51.6533596694946	Not Significant	C3orf1
ATAD3A	0.751382304052967	4.79093509859094	11.2616769461425	9.29265172903497e-28	5.77587701114893e-27	51.6461953306919	Not Significant	ATAD3A
LOC727896	0.620913875410499	0.322079316406099	11.202846881852	1.67688937398934e-27	1.02776426128167e-26	51.5736624242839	Not Significant	LOC727896
CORO2A	-0.855432703947625	5.60461948567734	-11.2594443695282	9.50357827367095e-28	5.8947391637809e-27	51.5688623324839	Not Significant	CORO2A
MON2	-0.475967404089308	5.81371757245593	-11.2607382238566	9.38076654855071e-28	5.82339000133383e-27	51.5645518899576	Not Significant	MON2
KLK7	2.89813402597689	-0.219723152692742	11.2007286060298	1.71283793149454e-27	1.04865675037374e-26	51.5528730863667	Upregulated	KLK7
PAX9	-1.65454374976119	2.31899083382724	-11.216427786144	1.46356839415917e-27	9.0033818969915e-27	51.5450217763268	Downregulated	PAX9
UBE3A	-0.479603378943814	6.75705885414387	-11.2582541765088	9.6179602113543e-28	5.96321501587986e-27	51.5113394196248	Not Significant	UBE3A
CDKN3	0.918193396240853	2.92355333631474	11.2214151348742	1.39219195605081e-27	8.57840140231064e-27	51.4908921477474	Not Significant	CDKN3
TM7SF2	-1.09226123520743	4.47139351316642	-11.2404194337804	1.15051221497102e-27	7.12441717892892e-27	51.4890122328799	Downregulated	TM7SF2
E2F1	0.992249582105659	4.13618652499904	11.2375652605768	1.18395327976184e-27	7.3284651522727e-27	51.4834107677476	Not Significant	E2F1
KCNC2	-3.56528792647637	-2.78568448118338	-11.1955726260739	1.80356929906789e-27	1.10269696483452e-26	51.4784549980087	Downregulated	KCNC2
CCDC87	-0.988700715383384	0.732109619040078	-11.1882990877273	1.93973565138566e-27	1.18401400873936e-26	51.4104454760234	Not Significant	CCDC87
WDR54	-0.791904779142358	3.40598794624457	-11.2156879740431	1.47446134181204e-27	9.06666512033721e-27	51.384260682603	Not Significant	WDR54
EGOT	-1.74428048360444	-0.876426837446594	-11.1784931480194	2.13960210110879e-27	1.30388536837522e-26	51.3711668311598	Downregulated	EGOT
FITM2	-0.744429617114735	1.62759306174733	-11.1914555600407	1.87943324377106e-27	1.14767349488052e-26	51.3650107949194	Not Significant	FITM2
CXorf40A	-0.571902755465257	5.02885899340594	-11.2317002994609	1.25573068432532e-27	7.75991789937945e-27	51.3333057336786	Not Significant	CXorf40A
RLN2	-1.71056933933272	-0.153800775340584	-11.1745029308024	2.22666940953938e-27	1.35528918473265e-26	51.3218136663131	Downregulated	RLN2
CDKN2AIPNL	-0.509961549167696	4.27075176689452	-11.2210556607699	1.39721886881822e-27	8.60583325498037e-27	51.3132582968437	Not Significant	CDKN2AIPNL
CCDC111	-0.456204651897078	3.24265448334831	-11.2049021584899	1.64272648184602e-27	1.00765111695858e-26	51.2967601315304	Not Significant	CCDC111
SMARCB1	0.439240711318474	6.23857916579548	11.2349007723526	1.21604253666371e-27	7.52087134142388e-27	51.2861565652166	Not Significant	SMARCB1
KIF3B	-0.465837541326665	6.79457099710176	-11.2322388285756	1.24896363631807e-27	7.72128820519315e-27	51.2516111063442	Not Significant	KIF3B
MRPS17	0.554713208251121	4.01618637904216	11.2106455853946	1.55088068551994e-27	9.52093159154102e-27	51.2335896579806	Not Significant	MRPS17
MIIP	0.643004598771137	4.10968744330845	11.2118585558332	1.53214581079233e-27	9.41363971680167e-27	51.2306454457474	Not Significant	MIIP
MRAP2	1.65212520043492	-0.434902869510863	11.1633916526408	2.4881030847342e-27	1.50889136423083e-26	51.20892762345	Upregulated	MRAP2
RBM39	-0.328668070854382	7.84566212348063	-11.2266385589809	1.32114215428964e-27	8.15403489618681e-27	51.2016304449827	Not Significant	RBM39
GDE1	-0.427056349071336	6.91014217795792	-11.2258554196015	1.33156038760245e-27	8.21494819507247e-27	51.1873103805702	Not Significant	GDE1
USP40	-0.400953988000843	5.56216500853201	-11.218499498379	1.43348811640366e-27	8.82559302271231e-27	51.1575287960727	Not Significant	USP40
PEX7	-0.57900538643236	3.65528046022599	-11.1923933186563	1.86187940630323e-27	1.13741832955675e-26	51.1182349714984	Not Significant	PEX7
C18orf1	-0.854030482510611	6.05451976562479	-11.2165246102213	1.46214869040899e-27	8.99834681305567e-27	51.1163959431731	Not Significant	C18orf1
AIM2	1.61299156298747	-0.222686558725764	11.1537326415703	2.73999576138037e-27	1.6582901965459e-26	51.1119440057246	Upregulated	AIM2
SLC22A4	-1.05166033417043	1.68305425620575	-11.1648787329527	2.4514211828333e-27	1.48785161571233e-26	51.1016424166164	Downregulated	SLC22A4
ADAL	-0.542980137077649	3.04262732122512	-11.1810200358203	2.08622243204392e-27	1.2723916520131e-26	51.091498954616	Not Significant	ADAL
LTBR	0.514787814855317	6.56971027186744	11.2137334834367	1.5036280671462e-27	9.24221818520622e-27	51.0685973178559	Not Significant	LTBR
TCEAL5	-1.12621770745418	-0.345081490016394	-11.1480815762039	2.89894623113363e-27	1.75165636824292e-26	51.0671037882961	Downregulated	TCEAL5
FMN1	-1.36836462387806	1.64946443375078	-11.1609273104132	2.5500951672819e-27	1.54585963421256e-26	51.062706861697	Downregulated	FMN1
ACTN4	0.437444993929869	9.03274642298609	11.2088797212953	1.57856271718472e-27	9.68689962611879e-27	51.0533480709545	Not Significant	ACTN4
OPTN	0.616137717179113	6.40977078988735	11.2117515771684	1.53378906580811e-27	9.4198690799959e-27	51.0520168014998	Not Significant	OPTN
CBFA2T3	-1.40112978754128	3.03115998181938	-11.1753725247891	2.20739968010033e-27	1.34410703873318e-26	51.0345333144147	Downregulated	CBFA2T3
ALS2CR8	-0.631123045106941	2.65439872105194	-11.1680927315384	2.37396603315715e-27	1.44201094229964e-26	51.0138275559765	Not Significant	ALS2CR8
DDA1	0.439604029397674	5.23848355524825	11.2007145344076	1.71307927751974e-27	1.04865675037374e-26	50.9989414505721	Not Significant	DDA1
ANXA3	1.47615464491947	3.89883966358014	11.1859406670845	1.98604253293619e-27	1.21178551122935e-26	50.9962504386536	Upregulated	ANXA3
LRSAM1	-0.479940291811654	4.87929492224263	-11.1962041173328	1.79220519382684e-27	1.09664493605913e-26	50.9926616325963	Not Significant	LRSAM1
IQGAP3	1.05246811538418	4.86098854674577	11.1958767995985	1.7980865877916e-27	1.09979411358712e-26	50.9835050620441	Upregulated	IQGAP3
VSNL1	1.45547724192185	1.34881506771475	11.1526038000042	2.7710397472782e-27	1.67640064258338e-26	50.9798509430177	Upregulated	VSNL1
DDX18	0.370277623648957	6.52610301638966	11.2033025292839	1.66925521492176e-27	1.0235044162939e-26	50.9653773348015	Not Significant	DDX18
EIF5A	0.524195559845107	8.1632518063639	11.2016393657023	1.69728887530738e-27	1.03984128517092e-26	50.9601998824698	Not Significant	EIF5A
SNORD116-28	-1.50826573532247	-0.324590017576437	-11.1366846107054	3.24790242610595e-27	1.95855582641127e-26	50.9542717049088	Downregulated	SNORD116-28
LOC647979	-0.472131566629171	9.07105843230314	-11.1953643614538	1.80733283096886e-27	1.10454677342225e-26	50.9185234410718	Not Significant	LOC647979
TMEM178	-1.16518921627048	0.0975959442921235	-11.1314628075706	3.42142435672796e-27	2.0615321395792e-26	50.887199337861	Downregulated	TMEM178
FLJ39653	-0.651166809854425	1.80275167782381	-11.1440419004383	3.01815330205468e-27	1.82221462169634e-26	50.8758125710797	Not Significant	FLJ39653
HOXC5	-0.958323033517957	0.597371824875766	-11.1276203407661	3.55496176557194e-27	2.13854954764129e-26	50.8199133467368	Not Significant	HOXC5
PIGV	-0.50892993304477	4.44550250005913	-11.1705385358889	2.31665688127965e-27	1.40777115477517e-26	50.787906622381	Not Significant	PIGV
PANK3	-0.726955381694675	5.50830895866358	-11.1780528515422	2.14904101902516e-27	1.30910447422668e-26	50.76339184618	Not Significant	PANK3
C14orf145	0.625683386823488	2.47942664361581	11.1399548793253	3.1437111523741e-27	1.8964903191287e-26	50.7438948124389	Not Significant	C14orf145
THBS4	-1.86026749770928	4.6733203489161	-11.1662203405117	2.41878880142031e-27	1.46864146007536e-26	50.738939505007	Downregulated	THBS4
LOC284232	-0.907256545645494	-0.644857664712148	-11.1137493624304	4.08154139171822e-27	2.45138162158293e-26	50.7348719931151	Not Significant	LOC284232
STOML2	0.467351972568735	6.39284019827475	11.1797134374756	2.11365662997609e-27	1.28859872834429e-26	50.73384743475	Not Significant	STOML2
C6orf150	0.873654436679459	1.96167383872553	11.1310512656193	3.43548509796278e-27	2.0691712459239e-26	50.7180219545882	Not Significant	C6orf150
C1QTNF3	-1.23510636219562	4.07835154714076	-11.1551791695919	2.70071957654276e-27	1.63518082128299e-26	50.6949526461264	Downregulated	C1QTNF3
ASB13	-0.751373816518639	5.90688666063424	-11.1722694699743	2.27693070708013e-27	1.38531796312473e-26	50.6844705710497	Not Significant	ASB13
PART1	2.31834586439387	-0.447861969508433	11.1083162392306	4.30829934870046e-27	2.58032478399359e-26	50.6682386226853	Upregulated	PART1
MAPK3	-0.468448461368095	6.40780415902484	-11.1721410111903	2.2798555402702e-27	1.38653384279659e-26	50.6611454360515	Not Significant	MAPK3
ELAVL1	0.28874557761098	6.74982256642424	11.1715220663613	2.29400046713064e-27	1.39456965847053e-26	50.6470466195415	Not Significant	ELAVL1
SLC4A1AP	0.306945704729312	5.14651758374087	11.163535765278	2.48452452426627e-27	1.50733192357897e-26	50.637839349464	Not Significant	SLC4A1AP
ZNF19	-0.557278157380023	1.87979971537742	-11.115028710152	4.02989435551786e-27	2.42133395499943e-26	50.5818418334545	Not Significant	ZNF19
CCNC	0.516176316065394	5.94130035287012	11.1589294405433	2.60147686721259e-27	1.57636859399072e-26	50.5427152480881	Not Significant	CCNC
B4GALT2	0.517784869434591	5.87797538444058	11.1570395947219	2.65102624525878e-27	1.60574301144428e-26	50.5259489523747	Not Significant	B4GALT2
TMEM45B	-1.95596379947094	2.3761021016143	-11.113093369662	4.10827810287141e-27	2.46546104112576e-26	50.5232104578442	Downregulated	TMEM45B
ICAM1	0.920757781446625	5.86620522110704	11.1524122200819	2.77634290213263e-27	1.67893027136239e-26	50.4821642852378	Not Significant	ICAM1
PCBP3	1.47268116083431	-0.444623803411943	11.0888536332145	5.22817842780563e-27	3.12432110357778e-26	50.4819640571976	Upregulated	PCBP3
RUFY2	-0.457083668713191	3.9927439463595	-11.1335562172373	3.35078088047269e-27	2.01978000153181e-26	50.4809313077476	Not Significant	RUFY2
FAM38B	-1.60485147159229	2.96928699481697	-11.1135328464218	4.09034691056131e-27	2.45568480587128e-26	50.4398041893296	Downregulated	FAM38B
ECE1	-0.583492732476764	7.97024982695487	-11.1486749283608	2.88183537072301e-27	1.74202059748026e-26	50.43056550836	Not Significant	ECE1
ANXA6	-0.555478856027735	8.0534945751481	-11.1447582545723	2.99666487696862e-27	1.80997107399473e-26	50.3931019000115	Not Significant	ANXA6
TCF3	0.522388047596427	6.34587307242306	11.1425412062255	3.0636668801079e-27	1.84894766913609e-26	50.3667632153004	Not Significant	TCF3
AMZ1	-1.74939307683371	0.431905412850609	-11.0795103999438	5.73663166554765e-27	3.42072375052796e-26	50.3589532478827	Downregulated	AMZ1
BATF3	0.885086484727688	0.115232029237887	11.0760398316392	5.93775596145898e-27	3.53783413515751e-26	50.3354122065073	Not Significant	BATF3
MOSC2	-0.834497621162315	3.49531253045788	-11.1105632573741	4.21303862000362e-27	2.52529231179793e-26	50.3339887460449	Not Significant	MOSC2
VWA2	-2.01618917075804	3.12451280729108	-11.1011246333589	4.62779543558391e-27	2.76835388826477e-26	50.3037060240742	Downregulated	VWA2
NANOS1	0.702485376736475	3.43386025281288	11.1032067456471	4.5329491489442e-27	2.71270091612347e-26	50.2549632762442	Not Significant	NANOS1
MAD2L2	0.625108127824676	4.72926946759933	11.1199482654754	3.83726861016016e-27	2.30744874601314e-26	50.2452378034364	Not Significant	MAD2L2
SNRPA	0.477198790761361	5.92313475785341	11.1281593614412	3.53592158653716e-27	2.12795088000409e-26	50.238224590885	Not Significant	SNRPA
TKT	0.638285459950897	7.61342191240024	11.1290984716931	3.50299041309694e-27	2.10898059182711e-26	50.2312576164739	Not Significant	TKT
UBE2T	0.923669763209562	4.24394156967305	11.1128321639042	4.11897258426321e-27	2.47088828331332e-26	50.2307548436143	Not Significant	UBE2T
SPAG8	-1.11348335802758	-0.586987255982676	-11.0585948027163	7.05980281384843e-27	4.19135536354103e-26	50.1946819210684	Downregulated	SPAG8
MAP2K3	0.510652008459022	5.50682472341479	11.1156430419165	4.00532507311428e-27	2.40753816744183e-26	50.1377371815439	Not Significant	MAP2K3
DIXDC1	-0.708194541927205	4.88480646535511	-11.1094082771479	4.26173895595685e-27	2.55346064666958e-26	50.1359149332737	Not Significant	DIXDC1
PRRG1	0.853631817369152	3.02691393916511	11.0840550766896	5.48345818437989e-27	3.27367046851271e-26	50.1127271484971	Not Significant	PRRG1
KIAA1244	-1.24682865536263	5.55428007544065	-11.1109247715467	4.19790906184116e-27	2.51723176797182e-26	50.1102765698539	Downregulated	KIAA1244
STK16	-0.402845782491035	5.06710191626011	-11.1074709410278	4.34468623942999e-27	2.60107675782195e-26	50.0966916120778	Not Significant	STK16
C9orf47	-1.07584346878768	-0.752521205757375	-11.0409533499958	8.40847400209509e-27	4.97822905021191e-26	50.0242830386117	Downregulated	C9orf47
TMEM39A	0.387760567418076	5.0112921634455	11.0999085436758	4.68410085732742e-27	2.80091640158288e-26	50.0205343465081	Not Significant	TMEM39A
NCRNA00087	1.04732645390704	-0.0492041888790783	11.0428596720342	8.25120335714593e-27	4.88898498204288e-26	50.0178715049213	Upregulated	NCRNA00087
GINS1	0.822310467477968	4.01982740853606	11.082328593066	5.57830238637276e-27	3.32896538344662e-26	49.9587682366122	Not Significant	GINS1
ARHGAP22	0.917272455434664	1.85110186046491	11.0489531776562	7.76782265268008e-27	4.60987318170748e-26	49.9237243789052	Not Significant	ARHGAP22
ACOT2	-0.628384978829429	4.13855078122305	-11.0739967930626	6.05941118086115e-27	3.60888209884397e-26	49.8758049106429	Not Significant	ACOT2
C1orf89	-0.626779209488516	1.49977459703685	-11.0354268782455	8.88142716567467e-27	5.25408380982818e-26	49.8398965242129	Not Significant	C1orf89
SH3BGRL3	0.584147135725583	7.32912658152209	11.0888355042734	5.22912030765173e-27	3.12432110357778e-26	49.8304628982656	Not Significant	SH3BGRL3
MYO9B	0.400459878681314	6.63368022685189	11.0880815229825	5.26844262004471e-27	3.14655948500436e-26	49.8235006823818	Not Significant	MYO9B
DGUOK	0.444295798048977	5.32890841898723	11.0801782948308	5.69870974447614e-27	3.39946547411616e-26	49.8002331744532	Not Significant	DGUOK
MYO1E	0.570742845697962	5.62902781051854	11.0764651859012	5.91273443865127e-27	3.52432880698103e-26	49.7427622543021	Not Significant	MYO1E
TAF1D	0.549459419085321	4.75067107816828	11.0656467839529	6.5828905473371e-27	3.91287223280359e-26	49.7078600256633	Not Significant	TAF1D
H2AFZ	0.566899190442506	7.60732263771913	11.0735976813246	6.08346418346928e-27	3.6217664452659e-26	49.6838050422982	Not Significant	H2AFZ
ATP5J2	0.616813444737711	6.33703068011629	11.0732303264439	6.10568710553958e-27	3.6321072698176e-26	49.68301110724	Not Significant	ATP5J2
CTDSP1	-0.407337242679467	7.01423972119418	-11.0733304719787	6.09962087847501e-27	3.62994137924992e-26	49.6764409061327	Not Significant	CTDSP1
TULP3	0.41699010790949	5.06799540788162	11.0647434855327	6.64214507283132e-27	3.94652581600105e-26	49.6681929082787	Not Significant	TULP3
